X	Y	Nom	NUMERO_DEPARTEMENT	CODE_BASS	CODE_INSEE	IDIndexDATA	CLEGCES	NOM_PLAN_DEPLOIEMENT	CODE_REGION	CODE_INSEE_SGA	champ_graphe	longueur_specifique	vitesse_specifique	NUMERO_INSEE	GROUPEMENT	NOM_ZONE_OP	SECTEUR_SINISTRE	OBSERVATIONS	DFCI_ID_MOT	AUTRE_APPELATION	AUTRE_APPELATION_1	AUTRE_APPELATION_2	AUTRE_APPELATION_3	TYPE_AUTRE_APPELATION	TYPE_AUTRE_APPELATION_1	TYPE_AUTRE_APPELATION_2	TYPE_AUTRE_APPELATION_3	ADRESSE	Longueur specifique	Vitesse specifique	IdZoneGeo	z	type	ID
       1218822.6734711656	       6199632.243534659									20				20096																		0	10	
       1218844.7352386771	       6199584.776057534									20				20096																		0	10	
       1218858.8339616833	       6199621.107738813									20				20096																		0	10	
       1218830.7267383765	       6199622.418293881									20				20096																		0	10	
       1218820.6198671595	       6199653.585472215									20				20096																		0	10	
       1218831.7348017474	       6199642.1328026485									20				20096																		0	10	
       1218864.737448726	       6199581.949272335									20				20096																		0	10	
       1218835.8095928405	       6199574.174627401									20				20096																		0	10	
       1218879.7294023237	       6199584.824156831									20				20096																		0	10	
       1218818.4506796233	       6199646.849181463									20				20096																		0	10	
       1218851.5468526427	       6199604.060567208									20				20096																		0	10	
       1218839.605047268	       6199598.571572431									20				20096																		0	10	
       1218812.4473641235	       6199638.30727861									20				20096																		0	10	
       1218840.213906089	       6199589.602051743									20				20096																		0	10	
       1218816.7797773716	       6199627.518249246									20				20096																		0	10	
       1218863.8658422204	       6199588.361762204									20				20096																		0	10	
       1218855.3826893824	       6199584.199046515									20				20096																		0	10	
       1218829.556825639	       6199630.453015734									20				20096																		0	10	
       1218860.672286492	       6199576.605136304									20				20096																		0	10	
       1218854.8696201537	       6199643.761521575									20				20096																		0	10	
       1218842.4512944666	       6199616.695857396									20				20096																		0	10	
       1218840.9793098709	       6199642.880970031									20				20096																		0	10	
       1218834.2784821775	       6199614.807260571									20				20096																		0	10	
       1218802.406690682	       6199638.878078098									20				20096																		0	10	
       1218802.2950509419	       6199631.712519496									20				20096																		0	10	
       1218823.6842561485	       6199625.220090886									20				20096																		0	10	
       1218851.4224643272	       6199577.264933104									20				20096																		0	10	
       1218830.8460338253	       6199604.656529488									20				20096																		0	10	
       1218819.2983910642	       6199618.530342006									20				20096																		0	10	
       1218871.1510322802	       6199573.961977999									20				20096																		0	10	
       1218824.6207906066	       6199608.6618081555									20				20096																		0	10	
